,duration,Max no. resources in a week,Sum of activities delays,network,activities start times,activities end times,activities durations,resources allocation
2353,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 2, 'D': 8, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 10, 16, 16, 11, 9, 4, 4, 4, 10, 10, 10]"
2354,17,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 3, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 9, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 16, 16, 10, 4, 0, 9, 9, 4, 10, 10, 10, 4]"
2355,15,17,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 1, 'D': 7, 'E': 12}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 7, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 16, 17, 9, 4, 4, 4, 10, 10, 10]"
2356,17,17,11,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 4, 'G': 8, 'C': 1, 'D': 8, 'E': 13}","{'A': 10, 'B': 17, 'F': 8, 'G': 10, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 4, 10, 10, 12, 12, 12, 8, 17, 17, 4, 4, 4, 10, 10, 10, 4]"
2357,17,12,11,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 4, 'G': 8, 'C': 2, 'D': 12, 'E': 14}","{'A': 9, 'B': 17, 'F': 8, 'G': 10, 'C': 8, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 10, 10, 12, 12, 12, 12, 12, 6, 4, 4, 9, 9, 10, 10, 10]"
2358,17,17,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 6, 'C': 1, 'D': 7, 'E': 10}","{'A': 10, 'B': 17, 'F': 5, 'G': 8, 'C': 7, 'D': 9, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 10, 16, 17, 11, 6, 10, 10, 10, 4, 4, 4, 4]"
2359,16,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 6, 'C': 2, 'D': 10, 'E': 12}","{'A': 9, 'B': 16, 'F': 6, 'G': 8, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 12, 16, 16, 6, 4, 9, 9, 10, 10, 10, 4]"
2360,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 5, 'C': 3, 'D': 10, 'E': 14}","{'A': 9, 'B': 16, 'F': 4, 'G': 7, 'C': 9, 'D': 12, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 12, 10, 16, 16, 10, 10, 4, 9, 9, 4, 4, 10, 10, 6]"
2361,15,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 6, 'C': 2, 'D': 8, 'E': 12}","{'A': 8, 'B': 15, 'F': 4, 'G': 8, 'C': 8, 'D': 10, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 10, 16, 16, 9, 9, 4, 4, 10, 10, 10]"
2362,16,17,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 7, 'C': 0, 'D': 8, 'E': 11}","{'A': 9, 'B': 16, 'F': 5, 'G': 9, 'C': 6, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 12, 12, 12, 12, 10, 6, 12, 17, 9, 4, 10, 10, 10, 4, 4]"
2363,16,12,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 2, 'G': 7, 'C': 1, 'D': 9, 'E': 12}","{'A': 8, 'B': 16, 'F': 6, 'G': 9, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 12, 6, 9, 9, 4, 10, 10, 10, 4]"
2364,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 4, 'G': 8, 'C': 0, 'D': 10, 'E': 12}","{'A': 8, 'B': 17, 'F': 8, 'G': 10, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 10, 10, 12, 12, 8, 8, 6, 6, 9, 9, 10, 10, 10, 4, 4]"
2365,17,12,12,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 11, 'E': 14}","{'A': 10, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 13, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 12, 12, 12, 10, 10, 10, 12, 12, 4, 9, 9, 4, 10, 10, 10]"
2366,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 5, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 15, 'F': 5, 'G': 7, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 16, 16, 6, 4, 4, 4, 9, 9, 10, 10, 6]"
2367,16,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 5, 'C': 1, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 7, 'C': 7, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 12, 12, 12, 12, 16, 16, 6, 6, 4, 9, 9, 4, 10, 10, 10]"
2368,17,12,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 8, 'C': 2, 'D': 8, 'E': 10}","{'A': 8, 'B': 17, 'F': 5, 'G': 10, 'C': 8, 'D': 10, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 10, 10, 10, 11, 11, 10, 10, 10, 4, 4, 4, 4]"
2369,15,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 5, 'C': 2, 'D': 10, 'E': 12}","{'A': 8, 'B': 15, 'F': 4, 'G': 7, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 16, 16, 10, 4, 4, 9, 9, 10, 10, 10]"
2370,17,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 4, 'C': 2, 'D': 8, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 6, 'C': 8, 'D': 10, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 12, 12, 16, 16, 10, 10, 11, 11, 4, 4, 10, 10, 10, 4, 4]"
2371,17,16,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 1, 'D': 8, 'E': 13}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 7, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 16, 16, 6, 5, 5, 4, 4, 4, 10, 10, 10, 4]"
2372,17,16,11,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 3, 'G': 7, 'C': 2, 'D': 10, 'E': 14}","{'A': 10, 'B': 17, 'F': 7, 'G': 9, 'C': 8, 'D': 12, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 0, 10, 12, 12, 12, 12, 16, 12, 6, 9, 9, 4, 4, 10, 10, 10]"
2373,16,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 7, 'C': 1, 'D': 9, 'E': 13}","{'A': 9, 'B': 16, 'F': 6, 'G': 9, 'C': 7, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 10, 12, 12, 12, 12, 10, 12, 12, 9, 9, 4, 4, 10, 10, 10]"
2374,17,12,10,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 7, 'C': 1, 'D': 11, 'E': 13}","{'A': 10, 'B': 17, 'F': 5, 'G': 9, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 12, 12, 12, 10, 10, 12, 12, 6, 4, 9, 9, 10, 10, 10, 4]"
2375,17,17,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 7, 'C': 0, 'D': 7, 'E': 12}","{'A': 8, 'B': 17, 'F': 7, 'G': 9, 'C': 6, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 10, 12, 12, 12, 8, 17, 11, 0, 4, 4, 10, 10, 10, 4, 4]"
2376,15,17,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 6, 'C': 0, 'D': 6, 'E': 12}","{'A': 8, 'B': 15, 'F': 4, 'G': 8, 'C': 6, 'D': 8, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[12, 12, 12, 12, 10, 10, 17, 17, 4, 4, 4, 4, 10, 10, 10]"
2377,17,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 1, 'G': 6, 'C': 2, 'D': 8, 'E': 10}","{'A': 10, 'B': 17, 'F': 5, 'G': 8, 'C': 8, 'D': 10, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 2, 12, 12, 12, 10, 16, 16, 11, 11, 10, 10, 10, 4, 4, 4, 4]"
2378,17,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 5, 'C': 1, 'D': 8, 'E': 11}","{'A': 8, 'B': 17, 'F': 4, 'G': 7, 'C': 7, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 16, 16, 6, 5, 5, 4, 10, 10, 10, 4, 4, 4]"
2379,17,17,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 2, 'G': 7, 'C': 0, 'D': 6, 'E': 11}","{'A': 10, 'B': 17, 'F': 6, 'G': 9, 'C': 6, 'D': 8, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 4, 12, 12, 12, 12, 11, 17, 12, 6, 4, 10, 10, 10, 4, 4, 4]"
2380,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 4, 'C': 1, 'D': 7, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 6, 'C': 7, 'D': 9, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 12, 12, 12, 16, 16, 10, 11, 11, 4, 4, 4, 4, 10, 10, 10]"
2381,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 7, 'C': 2, 'D': 10, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 9, 'C': 8, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 12, 12, 10, 10, 10, 16, 12, 6, 9, 9, 10, 10, 10, 4, 4]"
2382,17,16,10,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 3, 'G': 7, 'C': 3, 'D': 9, 'E': 14}","{'A': 9, 'B': 16, 'F': 7, 'G': 9, 'C': 9, 'D': 11, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 6, 12, 12, 12, 12, 16, 16, 9, 9, 4, 4, 4, 10, 10, 6]"
2383,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 6, 'C': 3, 'D': 12, 'E': 14}","{'A': 9, 'B': 16, 'F': 4, 'G': 8, 'C': 9, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 12, 10, 10, 16, 16, 10, 4, 4, 4, 9, 9, 10, 10, 6]"
2384,17,16,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 7, 'C': 2, 'D': 10, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 9, 'C': 8, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 10, 10, 16, 6, 0, 9, 9, 4, 10, 10, 10, 4]"
2385,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 5, 'C': 3, 'D': 12, 'E': 14}","{'A': 8, 'B': 17, 'F': 5, 'G': 7, 'C': 9, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 8, 12, 12, 16, 16, 10, 4, 0, 4, 4, 9, 9, 10, 10, 10]"
2386,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 1, 'G': 8, 'C': 0, 'D': 9, 'E': 11}","{'A': 9, 'B': 17, 'F': 5, 'G': 10, 'C': 6, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 12, 12, 12, 12, 10, 6, 6, 12, 11, 9, 10, 10, 10, 4, 4, 4]"
2387,17,17,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 3, 'G': 7, 'C': 0, 'D': 6, 'E': 9}","{'A': 10, 'B': 17, 'F': 7, 'G': 9, 'C': 6, 'D': 8, 'E': 12}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[4, 4, 10, 12, 12, 12, 13, 17, 12, 12, 10, 10, 4, 4, 4, 4, 4]"
2388,17,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 4, 'C': 0, 'D': 6, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 6, 'C': 6, 'D': 8, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 12, 12, 16, 16, 11, 11, 6, 6, 4, 4, 10, 10, 10, 4, 4]"
2389,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 2, 'G': 7, 'C': 3, 'D': 9, 'E': 12}","{'A': 9, 'B': 16, 'F': 6, 'G': 9, 'C': 9, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 6, 8, 12, 12, 12, 10, 16, 16, 9, 9, 4, 10, 10, 10, 4]"
2390,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 5, 'C': 2, 'D': 12, 'E': 14}","{'A': 9, 'B': 16, 'F': 5, 'G': 7, 'C': 8, 'D': 14, 'E': 17}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 12, 12, 12, 16, 16, 10, 6, 4, 4, 4, 9, 9, 10, 10, 6]"
2391,15,16,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 5, 'C': 1, 'D': 9, 'E': 12}","{'A': 8, 'B': 15, 'F': 4, 'G': 7, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 12, 12, 12, 10, 16, 16, 6, 4, 9, 9, 4, 10, 10, 10]"
2392,17,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 7, 'C': 0, 'D': 10, 'E': 12}","{'A': 8, 'B': 17, 'F': 5, 'G': 9, 'C': 6, 'D': 12, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 12, 12, 12, 12, 10, 6, 12, 6, 0, 9, 9, 10, 10, 10, 4, 4]"
2393,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 3, 'D': 9, 'E': 11}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 9, 'D': 11, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 8, 12, 12, 10, 16, 16, 10, 9, 9, 10, 10, 10, 4, 4]"
2394,15,17,2,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 2, 'G': 6, 'C': 0, 'D': 6, 'E': 8}","{'A': 8, 'B': 15, 'F': 6, 'G': 8, 'C': 6, 'D': 8, 'E': 11}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 12, 12, 12, 12, 17, 17, 10, 10, 10, 4, 4, 4, 4]"
2395,16,12,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 9, 'F': 2, 'G': 7, 'C': 1, 'D': 11, 'E': 13}","{'A': 8, 'B': 16, 'F': 6, 'G': 9, 'C': 7, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 12, 6, 4, 4, 9, 9, 10, 10, 10]"
2396,16,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 1, 'G': 6, 'C': 4, 'D': 10, 'E': 13}","{'A': 9, 'B': 16, 'F': 5, 'G': 8, 'C': 10, 'D': 12, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[0, 8, 8, 8, 12, 10, 16, 16, 10, 8, 9, 9, 4, 10, 10, 10]"
2397,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 7, 'C': 2, 'D': 9, 'E': 12}","{'A': 8, 'B': 17, 'F': 7, 'G': 9, 'C': 8, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 6, 10, 12, 12, 12, 12, 16, 6, 5, 9, 4, 10, 10, 10, 4, 4]"
2398,17,12,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 8, 'C': 1, 'D': 8, 'E': 10}","{'A': 8, 'B': 17, 'F': 6, 'G': 10, 'C': 7, 'D': 10, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 10, 12, 12, 12, 12, 10, 6, 11, 11, 10, 10, 10, 4, 4, 4, 4]"
2399,17,18,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 10, 'F': 0, 'G': 8, 'C': 0, 'D': 6, 'E': 8}","{'A': 9, 'B': 17, 'F': 4, 'G': 10, 'C': 6, 'D': 8, 'E': 11}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 10, 10, 11, 11, 18, 12, 10, 4, 4, 4, 4, 4, 4]"
2400,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 1, 'B': 9, 'F': 0, 'G': 4, 'C': 3, 'D': 9, 'E': 13}","{'A': 9, 'B': 16, 'F': 4, 'G': 6, 'C': 9, 'D': 11, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 8, 8, 12, 16, 16, 10, 10, 10, 9, 9, 4, 4, 10, 10, 10]"
2401,17,13,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 3, 'G': 8, 'C': 0, 'D': 6, 'E': 10}","{'A': 8, 'B': 17, 'F': 7, 'G': 10, 'C': 6, 'D': 8, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 10, 12, 12, 12, 13, 11, 6, 6, 10, 10, 10, 4, 4, 4, 4]"
2402,17,12,9,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 7, 'C': 1, 'D': 9, 'E': 12}","{'A': 10, 'B': 17, 'F': 4, 'G': 9, 'C': 7, 'D': 11, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 6, 12, 12, 10, 10, 10, 12, 12, 11, 9, 4, 10, 10, 10, 4, 4]"
2403,15,16,4,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 0, 'G': 5, 'C': 2, 'D': 8, 'E': 11}","{'A': 8, 'B': 15, 'F': 4, 'G': 7, 'C': 8, 'D': 10, 'E': 14}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 16, 16, 10, 9, 9, 4, 10, 10, 10, 4]"
2404,17,17,5,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 2, 'G': 6, 'C': 0, 'D': 7, 'E': 10}","{'A': 8, 'B': 17, 'F': 6, 'G': 8, 'C': 6, 'D': 9, 'E': 13}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[10, 10, 12, 12, 12, 12, 12, 17, 5, 0, 10, 10, 10, 4, 4, 4, 4]"
2405,16,16,6,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 8, 'F': 1, 'G': 5, 'C': 2, 'D': 8, 'E': 13}","{'A': 8, 'B': 15, 'F': 5, 'G': 7, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 8, 12, 12, 12, 16, 16, 10, 9, 9, 4, 4, 4, 10, 10, 6]"
2406,17,16,8,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 0, 'G': 6, 'C': 2, 'D': 11, 'E': 13}","{'A': 8, 'B': 17, 'F': 4, 'G': 8, 'C': 8, 'D': 13, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[8, 8, 12, 12, 10, 10, 16, 16, 0, 0, 4, 9, 9, 10, 10, 10, 4]"
2407,17,17,11,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 2, 'B': 10, 'F': 0, 'G': 8, 'C': 2, 'D': 8, 'E': 13}","{'A': 10, 'B': 17, 'F': 4, 'G': 10, 'C': 8, 'D': 10, 'E': 16}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[2, 2, 12, 12, 10, 10, 10, 10, 17, 17, 4, 4, 4, 10, 10, 10, 4]"
2408,17,17,7,"[['A', 'B'], ['F', 'G', 'B'], ['C', 'D', 'E']]","{'A': 0, 'B': 10, 'F': 1, 'G': 6, 'C': 1, 'D': 7, 'E': 12}","{'A': 8, 'B': 17, 'F': 5, 'G': 8, 'C': 7, 'D': 9, 'E': 15}","{'A': 8, 'B': 7, 'F': 4, 'G': 2, 'C': 6, 'D': 2, 'E': 3}","[6, 12, 12, 12, 12, 10, 16, 17, 5, 0, 4, 4, 10, 10, 10, 4, 4]"
